ID,Job_Title,Salary_Estimate,FIELD4,Rating,Company_Name,Location,Headquarters,Size,Founded,Type_of_ownership,Industry,Sector,Revenue,Competitors,Hourly,Employer_provided,Lower_Salary,Upper_Salary,Avg_SalaryK,company_txt,Job_Location,Age,Python,spark,aws,excel,sql_,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree
307,"Medical Lab Scientist","$17-$24 Per Hour(Glassdoor est.)",NULL,3.6,"Tower Health
3.6","West Reading, PA","Reading, PA","5001 - 10000",2017,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","Unknown / Non-Applicable",-1,1,0,35,49,42.0,"Tower Health",PA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",na,na
308,"Junior Data Analyst","$37K-$63K (Glassdoor est.)",NULL,3.3,"The HSC Health Care System
3.3","Washington, DC","Washington, DC","501 - 1000",1883,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","Unknown / Non-Applicable",-1,0,0,37,63,50.0,"The HSC Health Care System",DC,138,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,jr,M
309,"sql_ Data Engineer","$67K-$119K (Glassdoor est.)",NULL,3.4,"Pro-Sphere Tek
3.4","Austin, TX","Alexandria, VA","201 - 500",2006,"Company - Private",Consulting,"Business Services","$50 to $100 million (USD)",-1,0,0,67,119,93.0,"Pro-Sphere Tek",TX,15,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,"data engineer",na,M
310,"Data Scientist","$72K-$117K (Glassdoor est.)",NULL,3.0,"Ameritas Life Insurance Corp
3.0","Cincinnati, OH","Lincoln, NE","1001 - 5000",1887,"Company - Private","Insurance Agencies & Brokerages",Insurance,"$2 to $5 billion (USD)",-1,0,0,72,117,94.5,"Ameritas Life Insurance Corp",OH,134,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"data scientist",na,na
311,"Senior Data Scientist","$116K-$185K (Glassdoor est.)",NULL,4.0,"Autodesk
4.0","San Francisco, CA","San Rafael, CA","5001 - 10000",1982,"Company - Public","Computer Hardware & Software","Information Technology","$2 to $5 billion (USD)",-1,0,0,116,185,150.5,Autodesk,CA,39,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,"data scientist",sr,P
312,"Data Scientist","$78K-$126K (Glassdoor est.)",NULL,3.7,"Genworth
3.7","Raleigh, NC","Richmond, VA","1001 - 5000",2004,"Company - Public","Insurance Carriers",Insurance,"$5 to $10 billion (USD)","MetLife, Northwestern Mutual, Prudential",0,0,78,126,102.0,Genworth,NC,17,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,"data scientist",na,M
313,"Scientist, Analytical Development","$42K-$82K (Glassdoor est.)",NULL,4.4,"Rubius Therapeutics
4.4","Cambridge, MA","Cambridge, MA","201 - 500",2013,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$100 to $500 million (USD)",-1,0,0,42,82,62.0,"Rubius Therapeutics",MA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",na,P
314,"Analytics Manager","$59K-$116K (Glassdoor est.)",NULL,4.3,"OneMagnify
4.3","Dearborn, MI","Detroit, MI","201 - 500",1967,"Company - Private","Advertising & Marketing","Business Services","Unknown / Non-Applicable",-1,0,0,59,116,87.5,OneMagnify,MI,54,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"Data scientist project manager",na,na
316,"Clinical Data Scientist","$63K-$105K (Glassdoor est.)",NULL,4.0,"Pfizer
4.0","Groton, CT","New York, NY",10000+,1849,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)",-1,0,0,63,105,84.0,Pfizer,CT,172,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"data scientist",na,M
317,"Data Scientist","$109K-$177K (Glassdoor est.)",NULL,4.0,"Novetta
4.0","Herndon, VA","Mc Lean, VA","501 - 1000",2012,"Company - Private","Enterprise Software & Network Solutions","Information Technology","$100 to $500 million (USD)","Leidos, CACI International, Booz Allen Hamilton",0,0,109,177,143.0,Novetta,VA,9,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"data scientist",na,na
318,"Sr. Data Scientist, Cyber-Security LT Contract","$116K-$194K (Glassdoor est.)",NULL,3.2,"Numeric, LLC
3.2","Phila, PA","Chadds Ford, PA",Jan-50,-1,"Company - Private","Staffing & Outsourcing","Business Services","$5 to $10 million (USD)",-1,0,0,116,194,155.0,"Numeric, LLC",PA,-1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,"data scientist",sr,M
319,"Data Engineer","$48K-$95K (Glassdoor est.)",NULL,4.2,"IZEA
4.2","Winter Park, FL","Winter Park, FL","51 - 200",2006,"Company - Public","Advertising & Marketing","Business Services","$25 to $50 million (USD)","Linqia, Collective Bias",0,0,48,95,71.5,IZEA,FL,15,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"data engineer",na,na
320,"Data Scientist","$83K-$133K (Glassdoor est.)",NULL,3.9,"Trace Data
3.9","Oakland, CA","Santa Ana, CA","51 - 200",2000,"Company - Private","Insurance Carriers",Insurance,"$10 to $25 million (USD)",-1,0,0,83,133,108.0,"Trace Data",CA,21,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,"data scientist",na,M
322,"Sr. Scientist - Digital & Image Analysis/Computational Pathology","$105K-$198K (Glassdoor est.)",NULL,3.7,"Takeda Pharmaceuticals
3.7","San Diego, CA","OSAKA, Japan",10000+,1781,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)","Novartis, Baxter, Pfizer",0,0,105,198,151.5,"Takeda Pharmaceuticals",CA,240,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",sr,M
323,"Digital Marketing & ECommerce Data Analyst","$31K-$72K (Glassdoor est.)",NULL,3.6,"Vionic Group
3.6","San Rafael, CA","San Rafael, CA","51 - 200",2006,"Subsidiary or Business Segment","Department, Clothing, & Shoe Stores",Retail,"$100 to $500 million (USD)",-1,0,0,31,72,51.5,"Vionic Group",CA,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,analyst,na,na
324,"Principal Scientist - Immunologist","$98K-$182K (Glassdoor est.)",NULL,3.7,"Takeda Pharmaceuticals
3.7","Boston, MA","OSAKA, Japan",10000+,1781,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)","Novartis, Baxter, Pfizer",0,0,98,182,140.0,"Takeda Pharmaceuticals",MA,240,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",sr,M
325,"Senior Data Analyst","$55K-$100K (Glassdoor est.)",NULL,2.8,"Dodge Data & Analytics
2.8","Hamilton, NJ","Hamilton, NJ","201 - 500",2014,"Company - Private","IT Services","Information Technology","Unknown / Non-Applicable",-1,0,0,55,100,77.5,"Dodge Data & Analytics",NJ,7,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,na
326,"Insurance Financial Data Analyst","$45K-$82K (Glassdoor est.)",NULL,4.2,"Clearwater Analytics
4.2","Boise, ID","Boise, ID","501 - 1000",2004,"Company - Private","Investment Banking & Asset Management",Finance,"$50 to $100 million (USD)",-1,0,0,45,82,63.5,"Clearwater Analytics",ID,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
328,"Data Scientist","$83K-$135K (Glassdoor est.)",NULL,4.0,"Tekvalley, Corp.
4.0","San Francisco, CA","Pleasanton, CA",Jan-50,-1,"Company - Private","IT Services","Information Technology","Less than $1 million (USD)",-1,0,0,83,135,109.0,"Tekvalley, Corp.",CA,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"data scientist",na,na
330,"Data Scientist","$70K-$122K (Glassdoor est.)",NULL,3.5,"BWX Technologies
3.5","Oak Ridge, TN","Lynchburg, VA","5001 - 10000",1850,"Company - Public","Aerospace & Defense","Aerospace & Defense","$500 million to $1 billion (USD)",-1,0,0,70,122,96.0,"BWX Technologies",TN,171,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,"data scientist",na,M
331,"Principal Data Scientist with over 10 years experience","Employer Provided Salary:$200K-$250K",NULL,-1.0,"CA-One Tech Cloud","San Francisco, CA","Fremont, CA","51 - 200",2017,"Company - Private","IT Services","Information Technology","$5 to $10 million (USD)",-1,0,1,200,250,225.0,"CA-One Tech Clou",CA,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"data scientist",sr,na
332,"Data Engineer","$70K-$132K (Glassdoor est.)",NULL,3.2,"PennyMac
3.2","Agoura Hills, CA","Westlake Village, CA","1001 - 5000",2008,"Company - Public",Lending,Finance,"$500 million to $1 billion (USD)","Nationstar Mortgage, Caliber Funding, Quicken Loans",0,0,70,132,101.0,PennyMac,CA,13,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,"data engineer",na,na
333,"Senior Data Scientist","$73K-$124K (Glassdoor est.)",NULL,3.3,"Plymouth Rock Assurance
3.3","Woodbridge, NJ","Boston, MA","1001 - 5000",1982,"Company - Private","Insurance Carriers",Insurance,"$10 to $25 million (USD)","Arbella Insurance, Safety Insurance",0,0,73,124,98.5,"Plymouth Rock Assurance",NJ,39,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"data scientist",sr,M
334,"Data Engineer I - Azure","$54K-$101K (Glassdoor est.)",NULL,3.9,"Vermeer
3.9","Pella, IA","Pella, IA","1001 - 5000",1948,"Company - Private","Industrial Manufacturing",Manufacturing,"$1 to $2 billion (USD)","Caterpillar, John Deere, CNH Industrial",0,0,54,101,77.5,Vermeer,IA,73,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"data engineer",na,na
335,"Sr. Scientist, Quantitative Translational Sciences","$117K-$206K (Glassdoor est.)",NULL,3.7,"Takeda Pharmaceuticals
3.7","Boston, MA","OSAKA, Japan",10000+,1781,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)","Novartis, Baxter, Pfizer",0,0,117,206,161.5,"Takeda Pharmaceuticals",MA,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",sr,M
337,"MED TECH/LAB SCIENTIST - LABORATORY","$21-$34 Per Hour(Glassdoor est.)",NULL,3.6,"Beebe Healthcare
3.6","Lewes, DE","Lewes, DE","1001 - 5000",1935,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","$100 to $500 million (USD)",-1,1,0,43,70,56.5,"Beebe Healthcare",DE,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",na,na
339,"Sr. Data Scientist II","$111K-$183K (Glassdoor est.)",NULL,3.4,"Argo Group US
3.4","New York, NY","Hamilton, Bermuda","1001 - 5000",1948,"Company - Public","Insurance Carriers",Insurance,"$1 to $2 billion (USD)",-1,0,0,111,183,147.0,"Argo Group US",NY,73,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,"data scientist",sr,na
341,"Data Scientist","$68K-$112K (Glassdoor est.)",NULL,3.5,"L&T Infotech
3.5","San Ramon, CA","Mumbai, India",10000+,1997,"Company - Public","IT Services","Information Technology","Unknown / Non-Applicable","Infosys, Accenture, Capgemini",0,0,68,112,90.0,"L&T Infotech",CA,24,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,"data scientist",na,na
342,"Information Security Data Analyst","$42K-$74K (Glassdoor est.)",NULL,4.3,"OceanFirst Financial
4.3","Red Bank, NJ","Toms River, NJ","501 - 1000",1902,"Company - Public","Banks & Credit Unions",Finance,"$5 to $10 billion (USD)",-1,0,0,42,74,58.0,"OceanFirst Financial",NJ,119,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
344,"Excel / VBA / sql_ Data Analyst","$44K-$78K (Glassdoor est.)",NULL,4.1,"Associated Electric Cooperative
4.1","Springfield, MO","Springfield, MO","501 - 1000",1961,"Company - Private",Energy,"Oil, Gas, Energy & Utilities","$1 to $2 billion (USD)",-1,0,0,44,78,61.0,"Associated Electric Cooperative",MO,60,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,M
346,"Machine Learning Research Scientist","$81K-$159K (Glassdoor est.)",NULL,2.6,"Software Engineering Institute
2.6","Pittsburgh, PA","Pittsburgh, PA","501 - 1000",1984,"College / University","Colleges & Universities",Education,"Unknown / Non-Applicable",-1,0,0,81,159,120.0,"Software Engineering Institute",PA,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"machine learning engineer",na,P
347,"Data Scientist","$95K-$161K (Glassdoor est.)",NULL,3.6,"Sotheby's
3.6","New York, NY","New York, NY","1001 - 5000",1744,"Company - Public","Auctions & Galleries",Retail,"$500 million to $1 billion (USD)",-1,0,0,95,161,128.0,Sotheby's,NY,277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"data scientist",na,na
348,"Data Scientist","$75K-$124K (Glassdoor est.)",NULL,3.5,"First Tech Federal Credit Union
3.5","Hillsboro, OR","San Jose, CA","1001 - 5000",1952,"Company - Private","Banks & Credit Unions",Finance,"$100 to $500 million (USD)",-1,0,0,75,124,99.5,"First Tech Federal Credit Union",OR,69,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,"data scientist",na,na
349,"Data Scientist","$72K-$120K (Glassdoor est.)",NULL,3.6,"Amrock
3.6","Detroit, MI","Detroit, MI","1001 - 5000",1997,"Company - Private","Real Estate","Real Estate","$500 million to $1 billion (USD)",-1,0,0,72,120,96.0,Amrock,MI,24,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"data scientist",na,M
350,"Data Scientist","$76K-$126K (Glassdoor est.)",NULL,2.3,"Vanda Pharmaceuticals
2.3","Washington, DC","Washington, DC","201 - 500",2003,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$100 to $500 million (USD)",-1,0,0,76,126,101.0,"Vanda Pharmaceuticals",DC,18,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"data scientist",na,M
351,"Senior Data Scientist","$114K-$182K (Glassdoor est.)",NULL,3.9,"Zest AI
3.9","Burbank, CA","Burbank, CA","51 - 200",2009,"Company - Private","Financial Analytics & Research",Finance,"$50 to $100 million (USD)",-1,0,0,114,182,148.0,"Zest AI",CA,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"data scientist",sr,M
352,"Data Scientist, Senior","$108K-$176K (Glassdoor est.)",NULL,4.0,"Novetta
4.0","Fort Belvoir, VA","Mc Lean, VA","501 - 1000",2012,"Company - Private","Enterprise Software & Network Solutions","Information Technology","$100 to $500 million (USD)","Leidos, CACI International, Booz Allen Hamilton",0,0,108,176,142.0,Novetta,VA,9,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"data scientist",sr,na
353,"Senior Data Scientist","$130K-$208K (Glassdoor est.)",NULL,4.1,"CK-12 Foundation
4.1","Palo Alto, CA","Palo Alto, CA",Jan-50,2007,"Company - Private","K-12 Education",Education,"Unknown / Non-Applicable",-1,0,0,130,208,169.0,"CK-12 Foundation",CA,14,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,"data scientist",sr,M
354,"VP, Data Science","$83K-$166K (Glassdoor est.)",NULL,3.2,"PennyMac
3.2","Phoenix, AZ","Westlake Village, CA","1001 - 5000",2008,"Company - Public",Lending,Finance,"$500 million to $1 billion (USD)","Nationstar Mortgage, Caliber Funding, Quicken Loans",0,0,83,166,124.5,PennyMac,AZ,13,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,"data scientist",na,na
355,"Radar Data Analyst","$42K-$76K (Glassdoor est.)",NULL,4.7,"DECISIVE ANALYTICS Corporation
4.7","Huntsville, AL","Arlington, VA","51 - 200",1996,"Company - Private","Aerospace & Defense","Aerospace & Defense","$25 to $50 million (USD)","Torch Technologies, American Systems",0,0,42,76,59.0,"DECISIVE ANALYTICS Corporation",AL,25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
356,"CONSULTANT– DATA ANALYTICS GROUP","$37K-$68K (Glassdoor est.)",NULL,4.2,"Opinion Dynamics
4.2","San Diego, CA","Waltham, MA","51 - 200",1987,"Company - Private",Consulting,"Business Services","$10 to $25 million (USD)",-1,0,0,37,68,52.5,"Opinion Dynamics",CA,34,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"data analitics",na,na
357,"Data Engineer","$52K-$99K (Glassdoor est.)",NULL,4.6,"Applied Information Sciences
4.6","Houston, TX","Reston, VA","501 - 1000",1982,"Company - Private","IT Services","Information Technology","$50 to $100 million (USD)",-1,0,0,52,99,75.5,"Applied Information Sciences",TX,39,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,"data engineer",na,na
358,"Senior Data Scientist","$105K-$173K (Glassdoor est.)",NULL,3.7,"Swiss Re
3.7","Armonk, NY","Zurich, Switzerland",10000+,1863,"Company - Public","Insurance Agencies & Brokerages",Insurance,"$10+ billion (USD)","Munich Re, Hannover RE, SCOR",0,0,105,173,139.0,"Swiss Re",NY,158,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"data scientist",sr,M
362,"Data Engineer, Data Engineering and Artifical Intelligence","$71K-$134K (Glassdoor est.)",NULL,3.7,"Takeda Pharmaceuticals
3.7","Cambridge, MA","OSAKA, Japan",10000+,1781,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)","Novartis, Baxter, Pfizer",0,0,71,134,102.5,"Takeda Pharmaceuticals",MA,240,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,"data engineer",na,na
364,"Staff Scientist","$39K-$82K (Glassdoor est.)",NULL,4.4,"WK Dickson
4.4","Columbia, SC","Charlotte, NC","201 - 500",1929,"Company - Private","Architectural & Engineering Services","Business Services","$25 to $50 million (USD)","McKim and Creed, CDM Smith, Kimley-Horn",0,0,39,82,60.5,"WK Dickson",SC,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",na,na
366,"PL Actuarial-Lead Data Scientist","$114K-$179K (Glassdoor est.)",NULL,3.7,"The Hanover Insurance Group
3.7","Worcester, MA","Worcester, MA","5001 - 10000",1852,"Company - Public","Insurance Carriers",Insurance,"$5 to $10 billion (USD)",-1,0,0,114,179,146.5,"The Hanover Insurance Group",MA,169,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"data scientist",sr,M
367,"Associate Scientist/Scientist, Process Analytical Technology - Small Molecule Analytical Chemistry","$88K-$162K (Glassdoor est.)",NULL,3.9,"Genentech
3.9","South San Francisco, CA","South San Francisco, CA",10000+,1976,"Subsidiary or Business Segment","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)",-1,0,0,88,162,125.0,Genentech,CA,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",na,P
368,"Sr. Data Analyst","$60K-$102K (Glassdoor est.)",NULL,3.6,"MassMutual
3.6","Springfield, MA","Springfield, MA","5001 - 10000",1851,"Company - Private","Insurance Carriers",Insurance,"$10+ billion (USD)",-1,0,0,60,102,81.0,MassMutual,MA,170,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,na
369,"Senior Data & Machine Learning Scientist","$100K-$166K (Glassdoor est.)",NULL,3.0,"Tempus Labs
3.0","Chicago, IL","Chicago, IL","501 - 1000",2015,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","Unknown / Non-Applicable",-1,0,0,100,166,133.0,"Tempus Labs",IL,6,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,"machine learning engineer",sr,P
370,"Program/Data Analyst","$55K-$99K (Glassdoor est.)",NULL,3.4,"General Dynamics Information Technology
3.4","Washington, DC","Fairfax, VA",10000+,1996,"Subsidiary or Business Segment","IT Services","Information Technology","$10+ billion (USD)","SAIC, Leidos, Northrop Grumman",0,0,55,99,77.0,"General Dynamics Information Technology",DC,25,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,na,M
371,"Data Engineer","$67K-$117K (Glassdoor est.)",NULL,4.1,"ManTech
4.1","Herndon, VA","Herndon, VA","5001 - 10000",1968,"Company - Public","Research & Development","Business Services","$1 to $2 billion (USD)",-1,0,0,67,117,92.0,ManTech,VA,53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"data engineer",na,na
372,"Senior Data Scientist: Causal & Predictive analytics AI Innovation Lab","$92K-$150K (Glassdoor est.)",NULL,3.8,"Novartis
3.8","Cambridge, MA","Basel, Switzerland",10000+,1996,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)",-1,0,0,92,150,121.0,Novartis,MA,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"data scientist",sr,na
375,"Principal Data Engineer, Data Platform & Insights","$116K-$209K (Glassdoor est.)",NULL,4.0,"Autodesk
4.0","San Francisco, CA","San Rafael, CA","5001 - 10000",1982,"Company - Public","Computer Hardware & Software","Information Technology","$2 to $5 billion (USD)",-1,0,0,116,209,162.5,Autodesk,CA,39,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"data engineer",sr,na
376,"RESEARCH SCIENTIST - BIOLOGICAL SAFETY","$38K-$82K (Glassdoor est.)",NULL,3.9,"Southwest Research Institute
3.9","San Antonio, TX","San Antonio, TX","1001 - 5000",1947,"Nonprofit Organization","Research & Development","Business Services","$500 million to $1 billion (USD)","Los Alamos National Laboratory, Battelle, SRI International",0,0,38,82,60.0,"Southwest Research Institute",TX,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",na,na
377,"Data Operations Lead","Employer Provided Salary:$85K-$90K",NULL,-1.0,Muso,"San Francisco, CA","San Francisco, CA","201 - 500",-1,"Nonprofit Organization",-1,-1,"Unknown / Non-Applicable",-1,0,1,85,90,87.5,Mus,CA,-1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,na,sr,M
379,"Big Data Engineer","$62K-$119K (Glassdoor est.)",NULL,4.4,"SpringML
4.4","Indianapolis, IN","Pleasanton, CA",Jan-50,2015,"Company - Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable",-1,0,0,62,119,90.5,SpringML,IN,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"data engineer",na,na
380,"Data Scientist / Machine Learning Expert","$86K-$143K (Glassdoor est.)",NULL,3.8,"Novartis
3.8","Cambridge, MA","Basel, Switzerland",10000+,1996,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)",-1,0,0,86,143,114.5,Novartis,MA,25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"data scientist",na,na
381,"Data Scientist","$93K-$149K (Glassdoor est.)",NULL,3.8,"Juniper Networks
3.8","Sunnyvale, CA","Sunnyvale, CA","5001 - 10000",1996,"Company - Public","Telecommunications Services",Telecommunications,"$2 to $5 billion (USD)",-1,0,0,93,149,121.0,"Juniper Networks",CA,25,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,"data scientist",na,M
382,"Senior Data Scientist","$84K-$136K (Glassdoor est.)",NULL,2.2,"The Integer Group
2.2","Dallas, TX","Denver, CO","501 - 1000",1993,"Subsidiary or Business Segment","Advertising & Marketing","Business Services","$50 to $100 million (USD)","Geometry Global, TracyLocke, Saatchi & Saatchi X",0,0,84,136,110.0,"The Integer Group",TX,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"data scientist",sr,M
383,"PV Scientist","$60K-$123K (Glassdoor est.)",NULL,2.9,"Karyopharm Therapeutics Inc.
2.9","Newton, MA","Newton, MA","201 - 500",-1,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","Unknown / Non-Applicable",-1,0,0,60,123,91.5,"Karyopharm Therapeutics Inc.",MA,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",na,P
384,"Clinical Data Analyst","$52K-$89K (Glassdoor est.)",NULL,4.1,"ManTech
4.1","Portsmouth, VA","Herndon, VA","5001 - 10000",1968,"Company - Public","Research & Development","Business Services","$1 to $2 billion (USD)",-1,0,0,52,89,70.5,ManTech,VA,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
386,"Data Engineer","$48K-$93K (Glassdoor est.)",NULL,3.7,"P2 Energy Solutions
3.7","Lafayette, LA","Denver, CO","501 - 1000",-1,"Company - Private","Computer Hardware & Software","Information Technology","Unknown / Non-Applicable",-1,0,0,48,93,70.5,"P2 Energy Solutions",LA,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"data engineer",na,na
